address,utgd
tgrade1a76quey0agz6sauht60wcw48kaa634zjvxh9mt,29700000
tgrade1ceeuek509sm74thdqsvmyx6vjzraw2yt4ckulj,28055412
tgrade1y0hvu8ts6m8hzwp57t9rhdgvnpc7yltg5udddx,27914954
tgrade1c4chlqqrza4yrjqgxp784vz5fe6h53ud8ec769,27428750
tgrade105h54cc69axseakx0kuxecwyknwjtugvzmf2k3,26145699
tgrade16fl5mx8wvfwplr5p77kqauu0sahjg4p7mxl80m,25918251
tgrade1vulkvr4v22yhlz87hahra8a307uz9ufe9l25as,25815674
tgrade1wp9nrjsxtwlwqylfqzxv626vz5rqy8ck7w9lxa,25200000
tgrade19d522cy7sxaa2083l4y60jx2juyzkgssfpvw33,24207721
tgrade1errh7hewqpr02379k0dqr9qu6rnlgkhehsrh9w,23701689
tgrade1q50hkqt3lx3d9lpsj523n0qj3epr9hfs3khq8q,22887477
tgrade1f3gq2avan4hsq8vsrg9dwuuz7frv55zhv7w935,22294348
tgrade1nsempd9ljljetpecuyc8m6agh0up8e43d7stk7,22293514
tgrade1ucj4xmmq3ykgkw2halpf24h5n2awsu2tur9esw,22000000
tgrade13nmu649t7nskn9ewhxh7054cly647nkc326qf5,20877606
tgrade12fyvw87f386fdu9zvrw94m4f3qre02vfsc2tzj,20311439
tgrade1kjtmkagp4fz7tx9nsu5a2xfnz6m50nudlpgqvz,20270347
tgrade16klcnrmxdzqyp25qt28lwvfac6wpyww252ttff,20214247
tgrade107vtc5kflupjz0dfurh8x444a2xtke9l80nuwc,20000000
tgrade17mmhl3d3rsmc7457gw30p20qgj3d36mgmzj0m0,20000000
tgrade1xjrn07uxefjvkdmnyzl9xvh0s4cmwa622fjvtj,19804256
tgrade1vnq4l4jk898akhhknvu3jmpl2yex300sky3q2x,19152570
tgrade1gpgqjc83966gf969n6s4p5zmud7pssv86unqln,19109894
tgrade1z2p8yxg9282pvyehht725l48w8qkpc8u7j85qh,18010912
tgrade18sd2ujv24ual9c9pshtxys6j8knh6xae47efff,17965502
tgrade1ev49nxg3e6y23z9ayvkgj3vlmg26h727v3837v,16790566
tgrade1mezmd0yzdqmvt7e4qw5hkcpl087mtr7zw2n6mq,16723926
tgrade16f7ph7r65ja7zt85ttrdu8dxjtpedkn4qypj2g,16478824
tgrade180pdyeng2am7mmqwm9ruvftsddmd2vyjjnxg7d,16266837
tgrade189vmrcqwaus996sma6mltx0qjhkxp5rnkzafn0,16115273
tgrade1pc2zu7c3z6lxm7sh36h9vy5j4fwju7am95q7hp,15229704
tgrade1237qc8asm59hqzsgv4z7vhtnvpvv76p0wqe7yw,15000000
tgrade15gu8x3n56v3rwj4pe5gh5l5k7f8x2zl5gwyx56,13875789
tgrade1ch3jqtvs4glegusnp30pffu2kce9gev7kuxdqx,13210000
tgrade1de0j5wwew7kvpc3pwfmpz0c6qn58elw6gtcfy7,13190292
tgrade1memcf6sqd00h6yzf0e8e8e707tjmszpdt4mkwy,12623596
tgrade1ampg2xw3pvgzr6qcw9ql7fx0vttqmfpqpwt3pr,12619880
tgrade1g2fw2rlthtplle950cmg5kk48aphlvfgptz5ls,12500000
tgrade1xx4l46pngu090cwd4fdtpf8fv3u6pf837el5ja,12215830
tgrade15nf66lutnk3zcldx9k7u05ew8pp5cd4q6ay6t8,11875596
tgrade1g0egyw0qsqspjx8g0r5x6j0phjxpq7evzjsvmv,11507794
tgrade1hqyz6z6faj3h4cqs6akg9muyq5cgf4exx6jsfv,10843454
tgrade1ga0tl4y4rnn9p9h4evuq3r2d4pymrl2pj8qq2r,10510039
tgrade1v7w4fs3eq63vfn5xqqh04pzuesj44u9em9temy,10305353
tgrade1zf3f5xcsh34twg4ulf6h2d84qx3fwupcssarg5,10281747
tgrade12f3cz56r54j4gzw7dq7wj8c3ammsmzjta357lz,10181956
tgrade1kcdne83mkvygg7guueswnfyfwtsdmewywvnq5q,10080839
tgrade1wh0evrrxrdlph6nl98v9z43555fufy2q9zpwly,10060293
tgrade159x9futcexqcgyl4nqj6t5yvlqtfka3ku9j7mv,10006500
tgrade1h4w509ewf0wh6m3d9fqyak9z45m9lrqs80c5f3,10000000
tgrade1gnldtsutf4czxpf6lqxyjuzj4z8vlrghjuat5t,10000000
tgrade1edq7tuggx7ex6t5vuf5ltltenmtg4r29gfd5ff,10000000
tgrade1cf5rncss587qs0raqgvz8klgnhtujxdquqce04,9945000
tgrade1p6hg78pts3vsak8q5ep4ud6zg0rpe2mgcq86sz,9859900
tgrade1qerjal24d9kj2rez97vs05l47258yglze38qww,9374015
tgrade1hms6e347fn2sl2eujnp6372epdz2nvlf4mv6hl,8835046
tgrade16mh72fdmzlx72gjxasvxu4uktjujvlfhjldlcn,8800000
tgrade1pu56eey9zysaw2tgnr43e97wkw79hmpn6mr07p,8725000
tgrade1k3jucgkhgjnhz56ltnrq63ylkgujfjg5tye96t,8484438
tgrade1utgcen4kj42gs0cpzkqvyvhu2tcp4pvt4gt8m0,8304302
tgrade1mjq48r6435aewerpruwc8up3tz3rzan28ekf09,8000000
tgrade10er5skwg5sh8h53v4pezr48n7j07dccsqpw5ss,7938827
tgrade1rqhsh8smda90d3n7txty38n44z5qfqped6jctq,7834578
tgrade1symf474wnypes2d3mecllqk6l26rwz8m8xux7n,7813255
tgrade1f0l7zvkh7jtk2p8n288jpj4he0pdpadd8j4f34,7639362
tgrade1nh2nk9q2fhc3vxhulj68raewkfxce03yjyzyx8,7424523
tgrade1dlwqwzggptdvx9rewhca2axz64klpzw6hssj5r,7364148
tgrade1ukpah0340rx7k3x2njnavwyjv6pfpvn6l73z8r,7344672
tgrade1d4krcww8j462280f58gh6857c4j40w78td6uwu,7268076
tgrade1wj3y6eqjd5c8jcfd25w38jkjd66455faa6t4pg,7166560
tgrade1te377zqxe6gnsfvev6eqwlvrva2e59rga7rzdd,6980000
tgrade1heuekrcyx73v8gumt529gr89l0wcacvvlcrccs,6965000
tgrade17k3tkrpe6y75dkq6xv89jlqhvupk7xyysuh27n,6888215
tgrade13wkt5evuumza2hreqz3d222q5czygyexgzvdtq,6728521
tgrade15sdk84lssc385jltlxy536mptdpqmrcjz2lst2,6722655
tgrade1v3fgacyt5f8lmguvrvtyjqqnpjmw2ncjj0xnuv,6663702
tgrade133qxl7dxav4trueksg7sv8mhk45klegn5n6n5t,6517118
tgrade1fca989yw2y4dgjx0hymkfd4ush8q8navw2cvh5,6470167
tgrade1pmhg449rk990w2acau2q2cpmh2m5333rjje9td,6242059
tgrade16vg279vhgempqyl8q5pr03fpqz7d7f050h9s0h,6230000
tgrade1jv28yyjrja8w8gyfk5n656d34x2sja9g2rfzdp,6000000
tgrade16xm86hll3ylg2nqz9mhw5umvadu9p8y75sulnd,5925777
tgrade1f9jh6jc8l2cmp8sqsxapdr6xzk56ldn5memm6c,5853739
tgrade1ygsgtmn057xn7xl30hz0a3y5p7p7ltyh9ncqfz,5736744
tgrade1gcty5saafc957fdx582adzu5k3zsw5qg32veuw,5704921
tgrade14wv264ngauxx9v5kyrc33yd6q3ek2jvdle3c6x,5536284
tgrade1f2tnn9t8qq73tz7e0cay3hg0cvfxrmn576adgy,5500000
tgrade1zk3yxwfpt02j0cfdu5utv3gt33wxu8fpn6rxjr,5489175
tgrade1daujfmddygyty3pjsnr9xhz3vxymh6u00krlym,5442063
tgrade1c9gppz986r80yrjrpn4942pwn7y8cj5w7lfljh,5399662
tgrade1vyuc2rhrr6c8t38l67qg6852q7ct7u45pmevgu,5317439
tgrade1zdaavhnhx8sfdqgtw9ygfxfn304d88lh30583e,5307942
tgrade18xkav82x6um8v4xpgy26ea7zqyyz0zv836k8s8,5191856
tgrade1cemam36qz7le8p0k9gykvkshnvhussphax76mh,5096397
tgrade1jeuv8w0678xly228kgwnzklhjeqc67p5px9tfl,5096113
tgrade1cr2m7cyeewszeu0mjgtsek0hpd04gzkxy3mcsa,5000000
tgrade1l0yup92lnlqhdpuwzxhwy44j9rcz0ep0nymx0v,5000000
tgrade1z3h94pfej53rq2wq6npm6z4q6m0ufj0swvj5zl,4991221
tgrade1xlj0alc6vy6kkmla0v7ynz2rafprjerzc8fjg7,4980000
tgrade1uudsh5zjjzzclgc4vwpnukk4u3ftp569ujqp32,4940000
tgrade16a3juddt6warcrxu7kqf9evexjap9fl550vh25,4938777
tgrade1sr0s7t5vskgkdeuqw47zatvdlhfhvuwkyynu4k,4876690
tgrade1yywtdxe755z5mwse72pus990erzz4sfxcc8slz,4734961
tgrade1t8dksk2kwymllqa8py66ey323sqemh6ac9yra7,4990000
tgrade1p9q6p4zmdlz74vglnf20q3arf8lpxf8cpvq9wq,4622659
tgrade1ma04tv0lhcjqtwpjyrv6zqm2n0ngrctz42ffjl,4527554
tgrade1phll6fzs8ajg588gg6shk2uavxurlx6q9d4hcr,4477010
tgrade19upn07e6ksrkcu7dj4ja39mgdlan39xx9v3yxt,4421000
tgrade1dk85ltut7ef89yngn829j6mlvr59zxel0rz2t5,4068624
tgrade15ht2hmzthxdlwqdanhd4ny4w30mj9424rhmmwp,3987000
tgrade1c9mkft0d3sdjm3us883270veuww7qe3yhu9alp,3903617
tgrade13fla7v859d3sqrff2afx84mnc7grumts72v386,3696194
tgrade128zyy8ku95je5r284zeptgy88mmspcwe0wdny6,4318157
tgrade1wtsyr5f22reqpjq8xn78gddjt3yj5j2mh60lnk,4122233
tgrade1nq5f5y36ephydgl8gu3xc9lmwnjs6wtezpy59e,3929662
tgrade104c5uka5ahn3erll2yavtaav355emtc0kgfxg6,3813893
tgrade1en50u2nr4jxgc9t8pr5cg0fktu40y6jygcfxc4,3800000
tgrade1ajpm3e98uy408eg0npx9j4875zxmxnkph0kk43,3785316
tgrade1ed4g270waqf2teyvswzlhe5nrjtyda2fpuzexz,3195079
tgrade14l4r00dd40zd2a8hjekvcap47ajfuq58e48hk8,3087769
tgrade16u7czt5sml3p68zm4vy3ww33rlptg7cvrrvruu,3003775
tgrade1nmh039s4fnd29ahfhg077l52cmkw3mjuul9w7t,2975000
tgrade1qyfled5ulf6wmu2u4smstn8rlzazanmqnn86er,2970285
tgrade1kepe077yknqm9kyt63l4zu9rcjla0aku52f7vn,2944469
tgrade1uqpgdfnc5r75kamyu3vj8x9etr8m7gzyurzr4x,2942751
tgrade1hqyr7t0shsqfl303cp7ea03fs2lfc5np7hn97u,2900000
tgrade1tx2uajd6jkazwz89dc42gw3ewjly0aqstjxeju,2883533
tgrade19gc940vdsl9tp5kvkzec7m8njlup7ay0nfx8gr,2840860
tgrade16u7kmc7wr9cdtg55j3zym22lmfrv3cffeh4xhj,2820864
tgrade1sd977cstphsrmwdkatzkgt3u2ctvqywc4chggl,2767574
tgrade1n477vl2knfku34n7d2pprwykvnvzyay2wvjkey,2734208
tgrade1kaa5k4j8kg05gdtehfkh09n7ru3lj65mmmafzf,2669160
tgrade1wmpxekeka2z8z6h7k60t2tvdmqcj3eqf4qr25k,2655515
tgrade1fq5twlmmmqhahjpy0h7sleskv4vldmdz0t06r2,2552628
tgrade1qa3c8fk74xu5m2c7acpdj8uuycugmdzrqfhtq7,2365790
tgrade13gfh50a5jmxl7ytqqrdj3sl8eeexvqdmn83fca,2214156
tgrade1j3jq465aqsn8r600a2prj4vrp0pfzdhr5mup62,2193061
tgrade1wr5ezemfnc90vfh4d8vwdynlxg8u660fqku3c2,2174683
tgrade1r8anr3nwpst5n0kg9ch0g9395m536uv8jl0gah,2134440
tgrade1adtxg4klr2z65zqnxwxv66k5wel7mljugxm5rf,2110802
tgrade16t00cvmr20eegltl8rhygcl0ljqe4783hhczwc,2100000
tgrade1s4mmfzhhk4h7fu9yheu5vurnrw8px7a3pmlnhr,2086299
tgrade1jzdwwaghaullrycpung58lkkuj37przj09dych,2084918
tgrade1xka722kkqgal47qpfw0ep8h2slzkdff86v82sc,2000000
tgrade1js7ezrm55fqgxu3p62d9xn6patjku2z7ne5dvg,1975000
tgrade14eh7wjxtk6n8lhz777xr4m627dckgctaw3mah8,1967262
tgrade19t9ghwc0sjaqd4we7mven6n7z7a3cu4e3s0heh,1932400
tgrade1hqneht9gd4rwjshyytv7r8rs0ya55cglmaje2w,1918402
tgrade1ap3e85e9tx4umy9w4s559yegzs7y4wcjg9tlp7,1914935
tgrade1ze2ye5u5k3qdlexvt2e0nn0508p04094e0y9gh,1904373
tgrade1ydg2ruadeqw2u0knrrtacfpnyedefkr5vmtqxr,1895523
tgrade1m7m26sr22thnlwwywfyf2tvu9vlqjdtrfdfge6,1888876
tgrade13fyrv9huq880vkc3unl45grn2klgt5qqq0h9te,1860765
tgrade1tmgpwsv4j5gps9avqz9rxqnmp7nudm78jn5f8v,1813912
tgrade100gg7ljmrmk8lwumdwundm3yxgf44rcclpl9q0,1761972
tgrade1r87nyzf79seyjvt6f6ygqn9f6ncxnh3uzwyr2y,1761256
tgrade1xcuk5lls8pf08k5glj578afau223tv3023af4p,1733921
tgrade1c9tpxanexwfmrj5ywf282rvnw29vlesezknsal,1730501
tgrade1re2vnf705gxj5xa4uha667nh2mk23tf4aakwkj,1717139
tgrade1kp645tmhwxltp82emm358zxqe9cvjyj37yfxj0,1687786
tgrade1tkgvwuns7l7vkpc0pq2nnjkkdz509vwrzf86sw,1669141
tgrade195tnlu5r72ug2qnd98fklh48z0elkp7mg24vhy,1633798
tgrade1g5tn2xq4m0ch0c7nxdr4usf08aqfnu2uqaky3n,1613125
tgrade1dst56x08q2page9gt7yq7j99rj5sucvl8sxj6r,1612455
tgrade1s8pprugdnz6kwkqedcryjvzggzjrw0sw6jlagc,1593451
tgrade1sz28qcqhqvxya884gr3leyufxzq4vtkh6yk0dp,1545476
tgrade1rv62alwx580v7rdasxvz3xkepzy6wnfaar7t65,1536355
tgrade1x3vcn949mwnhvfez6ce2tuvluu85sjl78ejqn6,1532829
tgrade18jtj2tpzcd6vd0kkdcfdsymgzlmclw9e2u4mgg,1523424
tgrade1wqvfvc7emqkwtkegkn7ugxaqhrfh3z7nps5y2w,1475000
tgrade1qj2xryxq87lt0yt92f8tnwnqhqp0y4yr8f6jzw,1342838
tgrade14d8v9hw2ev43gffkuk5d3wk4gpfu9vdtz6ferx,1400760
tgrade1gr0e3pj3y6fqvzyfm0qxyw9h5dwfrvh8fvect3,1358000
tgrade17ukmphlmjuxf4cfjrql86krwx8tm5594htkfqz,1345229
tgrade1n4a7szqm4gu0xegntwy245fjq8tlfh4v7advum,1313376
tgrade1atwc6zs27hu7w2wlqeq2c2d4dumtclwcakm9c7,1312055
tgrade1m9axut3xestl5tfgyr6kyeh99e2vlxlc06t92r,1297168
tgrade1q8v5cuxwmvsm4xpkywz68ek2e9frz8n5mkadmq,1277760
tgrade1q20xmdhr5nqlvnva3s9rs0zp6qdn93fslkxret,1259741
tgrade1j0m7ttzrmjetj0juj0698pflw3a86ddte02dje,1233596
tgrade14z380vc49lz23jjv03kkl6ju2pjykmkmw5j89p,1171654
tgrade1tw59eezlx5j8kr0grl3jryug44wafvmwya66kn,1170683
tgrade1lwxcn8a3ntqpdtx0vd4wx3harnx08enqkd5kjr,1169780
tgrade18jkq8aws4e53qanhyrxjstdzmp7hee6jsax5sl,1156554
tgrade1vqae3sthzxjr8ryj0vlet229ejyg5cht3uemgp,1111897
tgrade1pu2q8py5zzgjg6vscpnyqzpuxuuze3fgja7cp0,1100000
tgrade1ceeqym2q878ek9337a5m7dp724cap00n5zdz7d,1092928
tgrade1vazjqx9vffyya7a72jvcdeqf7lnkwgl2u5cy77,1086415
tgrade1k0aq3m7reynyeme3fh4fkx5y04q00h8clvxnzd,1068588
tgrade1vc0fj5e86nymn8shejs3a2q89mv2yxxamndjdq,1058732
tgrade1feg06lg2frgfxtc7te3e6wrldk8gtjde7z5jxf,1054003
tgrade1g5urq7wqff2asddv2jwefadhhnsre2ss5sayw2,1050000
tgrade1y3h9a7rxpm567rznje7z039dv24zu830ck864j,1033092
tgrade1e8238v24qccht9mqc2w0r4luq462yxttsdw5j7,1005703
tgrade1t7kggne7kpsrctfkau00cnkp4lu34u7frvamut,1000050
tgrade1psecyasdnulv83lrp89e26ljkwylncc7d2rn4d,1000000
tgrade10yx49474vd2hrgl885wlxfmz5unr3ctpvsxafd,1000000
tgrade1tpkk5sj5sek2h2k0a0mqd8lnk4y96vj47hns8w,1000000
tgrade1gdpk4xeyeqzdkdwc0c2zrd8ltrthnze3l2gcud,1000000
tgrade1hmvnht5pmajf8gv6v9lqxe3yptl6zhpgwn4mpj,1000000
tgrade17g6mcqjngev70k7gx95gjz964phnf3k9nln7mz,1000000
tgrade1a5f5y07kr5pnt9ss7qyaqurj5v67c0wa8at76p,1000000
tgrade1ck8h29fzqva58jz6763pc80p23wv55zzvl8hpg,1000000
tgrade1jznuqj2afk6wq9grlhaghehgngpps3aufvm89h,1000000
tgrade1lucch767n6ykc6n087zxgpxph8xhkrj2p0arn4,1000000
tgrade1m4prlvvc5fmgxrpx5cakkv3q37wvfxvk9gh9xs,1000000
tgrade1fgvjh8tpf7k4twp2zttrzewu645wmfsqm0w07n,1000000
tgrade1kux7zjtstlkl7a9862k0wef9ecs365zjxrtv2t,1000000
tgrade1z5tq60s9zxu339j9pvdud4qeaued0xpt9u6jzs,1000000
tgrade1lxtykp83gr4ejt9lkegrrrac7xxpfr8al2zdfs,999081
tgrade1p9fx8ku99nkdlu25r2hptpqmznve90ltmjyr30,997843
tgrade1xr4wzrrgxrmj8kplqlznkz8phdjuzkwegrufc2,995323
tgrade1mgxgrxft9ea5dervjvc6j8ntm6cetv86fmrpgg,995321
tgrade1e8a609levqf3knvg6hecal4fpgwgrxr5nkzagp,995321
tgrade142r5gawqtlj78e39uqgg35qhfe8sutvktsr6kj,995319
tgrade1tucrzvxlhtqvk8cvwn46uummx54r6ytx9ldm9n,995319
tgrade15tw4dvnznpffxmh0uqg6k0ppv9j38jmgh6k9n5,995319
tgrade1k2tuqrhcqwqefqtj5zdcxz74vvw60ww9ssvqj4,995317
tgrade1wxxg6xw7megv78evxwusqfr8ya02myrt3whahg,995317
tgrade1034znln8akd8sndmtqxnagfkwf8w79h53uvy7p,995317
tgrade1szcaflukp6jdxd656k8swhkeh4tlappcd95jxv,993862
tgrade13zes98hlmnnx4lkcfuvs3qv9q9z7vvm5j7kg70,993861
tgrade1vl48jvqgz02s6uzqxnfw0y97wt3y2vk6afzkm4,993500
tgrade1jyru590g3xvke422q2f97xhcz0u4g2rlglwzx9,987000
tgrade1vuy3a8zqtewxqx2hy555k22pdu2yk0x74y38du,983880
tgrade1qsagnxelevekw4vlqe6n62mjaw0rggw0s3z4u9,979000
tgrade1vv6hruquzpty4xpks9znkw8gys5x4nsntwdhmx,970666
tgrade1nm50zycnm9yf33rv8n6lpks24usxzahkuypvfh,954694
tgrade1794u3gwmn0csvyzu90tnazmccrkrmx93mp2pwm,951822
tgrade1j50e4wwhw332aq922x45p9phc70r7sy44v44y8,950000
tgrade14ysvnmpag7ppw7vjhw232jawpkyavehxyky9dk,916000
tgrade1tvzlc7n05ht0wx8n77a04kkv75yy8dpsfy4d6h,883411
tgrade1v2wmsgvu3c7ss3altqqrxhsen8lwentttk8jxq,869602
tgrade1we8a49nlqr3apex8zxxahh3zf2ye69dy8pcgmv,802602
tgrade13e5609j50wkfqv02pfkwvhdp7qemqxxvum87q9,764368
tgrade144h59sa8t978yhav6agdxfdlvzfzfem24e6xpx,761251
tgrade1j2thfvc8jutpf8yrgl5887wxll0prl3z6cgqqu,752487
tgrade19evu9geh3e94l78jg4qjmktj05uxnpl095gplf,747209
tgrade1gjh6atlq7xypygs7ga32r75kjpey09m9shfy24,723814
tgrade1dfg7jytutzzpa4hehgeegw8gydjnww8hk2ypu5,711783
tgrade1auuvpkamdzfrt9xqmx8uscaa4hgj7nx4gju8am,698935
tgrade1tev6rnq9y6f9jjkdhghfhwx8jfndmf9pte9ynv,696925
tgrade17ew4405s85aefmsyn2urd7d6mszukh6ygpq4rl,681556
tgrade1cdwada8wqy9fe7ekqdm0uh0gxgt7dlyu3rvp0m,660017
tgrade13uyv2mzgrc4r0c8aslsvkfy7dcmgflq04cqs4n,648597
tgrade1n7jwzd72re4mtx72dut3afxzdn28htay3j8nvt,638048
tgrade17x2ry75hddumjswr2gr7hwfle7hdtnedruguvv,636839
tgrade1g347vuw8kwswtspx7h4qz5ckaq89q3mhw44mpy,625612
tgrade1jvm8gy4lgzcrsagxpyhvvxymz982y3j5c6he4z,624450
tgrade1vxqskllxfawae420nq7m3mwjs2nl87r9kmwqn6,614417
tgrade16mue32jztkv7rzp50k6r23wx6nlnyyh03knlxu,578223
tgrade1wnpq6lxhjhc52cvcpvhgrclgq7f5chl49acssn,530000
tgrade1ljh73pqjmnlcu0057k2xdzv36l355c82k9rv70,529724
tgrade17h0p77udrhtz63t9jem4gu3v89nspzs7l8e6rj,529429
tgrade1r0fmlncm0twdhte7tlll5lxf6et729x3k35hrg,529162
tgrade183nnun3xl7amzskn3apmnx7h6gwr427chncmpq,529034
tgrade1asrupfzjyepcjhafz2fjcz63wtslj4ueemrqtx,527775
tgrade1t29fvrlsjsscyahlq5h6naa76urnzm2f35nw2p,502721
tgrade14795r8g39ew7k0dv5u2hdk44grm96ywacxy60h,500000
tgrade1237wem6xs4u0t5tlu29upjjssmac4e7q7kpf99,489447
tgrade1628l2qz5mgdf890wt5fksf3c8smw0k785a5fua,487000
tgrade1s6a7hwcvk2ehsn7xgvfdeaawav4jwdxlvxef98,474317
tgrade1d6q046wa3aah0fd87q63w3pdhp2sgg408g7vvs,472973
tgrade157qv2ukkm0r4a0ycrze5x92zdffzfawuwgkeyx,470741
tgrade1h8zhf0ccu482rtcnv9snk7p97hjynhemg4t7ne,469958
tgrade1fwdj3p3l2l5tgfwgymg9suc44cks2fv8ye5a33,447922
tgrade1n6kqrlmdhenstppxuaemczplnex0cyk9fwfmaq,428770
tgrade1h8tu825yjuk9fvlk9lu0335s7zdxp8m00ge0cr,417126
tgrade1fpng6tkhr5ryfjryjmr4t3srwwg5xs0r5sax8l,400000
tgrade1ytmwk4qwphevacssnxaq2c773s0smpmrhhaxtn,398382
tgrade1rwpe2deqw6xl4ddycwrna68djwn8zxpv7xcltc,393315
tgrade13qg8wcye68jy2pzxlft33kp6q5u846c2557vc2,376375
tgrade1ej4hw9zvn8wz559xkrdcerjcauagr3xsptdryx,352991
tgrade1fry0w72k6pwk30lkytcga77qa3jg358hdnjc0q,350272
tgrade1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wgjaw2w,314461
tgrade1xpxczuwr0x7tsnt6q2l7ke4vvlz7medpwaaaj0,312284
tgrade1d3287c48hxk3wzqp4kzcffc8pckt6jrwq0hq4x,296976
tgrade1387htldezj0d5sjh3a8de5vthasjg2hmmzl7vj,282000
tgrade1nrfmejnx02vqq34gz4srmmrlyamjtde3auxu28,267260
tgrade1r0rnhujmq60d8ewkd4eqjrxetcaylcfvmwefmv,265847
tgrade1w68sqty80mm55w2qpp46d95d5rgl9ecrefj592,263560
tgrade1v4dj74wkugjm0y7qymwthwm4dnkypduu2gy0a0,262662
tgrade18nej8s0ykc88hgfumqdvs6kg9c7h0hdqvpalhe,261822
tgrade1n6tqtt6a7r4r9dxl9yn8uuluvwxag49t02wta0,204926
tgrade157z90gd97m5cs2sky7ddenvuvnjr7xypnqczw0,254532
tgrade1t2r9g9fq7x3lpf9wl23vnnv4gmh63lqt5k84ap,245775
tgrade127cz3qd25qefq2d3l8zdl9xqzatskjcqkg0hsg,243183
tgrade1dz487qtggarfaxja70grhs3lgfv02mpn0l9f3j,236269
tgrade1dvslrm9zzkdn6cgn4dyve0vfgent2v5u3g2748,223140
tgrade1a3ecfnd8dfzj6nt5u5n8jdg6yp7clpvfjz3kkn,217103
tgrade1t58yw8hs53hkaq6kf9cvha26dy6kc3kqwwa77e,209500
tgrade1p3a3xla9kc76tmylf8dm0slf8v45way6efc2sv,200000
tgrade1k07l9sgn37qmpy55sd7952knq8j7e46s5fedgw,200000
tgrade1y573wwtlw47tj0flkwhphhgrpufgptxfmslqv6,171448
tgrade1szwa0029n2shvw5fmqp843qfg42wd47kxkl35q,165270
tgrade1ey2xwu3tfgqxkg3wmrejt6qmn5dx3fl8cserz7,162578
tgrade108m4qkx5k26st6xex0d9620tw4fgdwrmq96k33,156586
tgrade1eyskfudz98a3nazsry37jcp75fd6xzkwdrrqz2,145886
tgrade19fddhpk2errrmvd4chp4lmx6rl75ydqjzzt6px,142849
tgrade1lxprahs9ptamq3rshtg8mhmztvxmkv200w35u6,138202
tgrade19p463jhn6he6a7d7pp6pqn932pw7vqneh27n95,132797
tgrade17m6nljqlutsk2drwqya6vl2alqwwpg05eh0pxw,125300
tgrade10vq8t0h39mz7v5q580tn76lvhw6cge9eepcm2d,119395
tgrade15q5lz0jyf4mayl7vk35dxharcx7aq2kenzn4hh,115532
tgrade1gmam4ycuccmfevaftzxc5qg5kuwetfka5w9my7,110248
tgrade1xn035q928lfkmkmr40dkvs4fc6z8hws24ufnw9,110033
tgrade18nupa5ptx6n5q2240xpgm4pqlhy2080zj9s66n,105721
tgrade105mje2pqg9nzp9ss9c2u32kwujk2mj4ef3qerr,101538
tgrade1fa59jlnx2aljljp7v2n9thc8ul9y74pw9207m5,101431
tgrade1pwza48p44cu9caawe47kvlzqcjzcuhkm9snt6p,100000
tgrade19n7n9vtnanucvx6akh0ly3f038nmet0l70jdve,100000
tgrade1wd7j44wzqxra7077xmwycy4f2fmf6fua8sy240,96116
tgrade122hjrmj8k2f0lc0m8nepdysgx9f2gan23gu7f7,93750
tgrade18ur3erlv4w03x8k2lfzzuys85uq696he76rp40,91416
tgrade10944n3xw29k7wpuzu3q0grf7fuz5q2d82l0skj,90000
tgrade1qgp768ecgct4dhnx8xy7297c5ny8gkg4j0dvww,90000
tgrade1pzsu8rxs9jpudqe7rnvu73yw3vx6ksrmj657p0,88392
tgrade10xl22u0rn4ag3l04mpe3sl99mgclrn9keaayus,83393
tgrade1sk8d85yzpc5gyusksukcdhjpl678zwld55tcjt,85349
tgrade170wqczhmetlzrmqn9zxhk8c6mp6a6783pz5r8q,80541
tgrade1hsd8u62a38fqh7svhlx9frlz4a2467htp6xelr,75401
tgrade1n50agas9rvjxpgxjqkk2ns5ff68eerm6ttr8yu,69998
tgrade19002ghhvt5ywlmrd5gsjm7zdtedjvses2awsw4,67627
tgrade16mcugkhrt8m30ctrnyfwmdt7gcp0unupves3lq,66500
tgrade18d7jpa5q6we96gluuc767cacxzgq92xqxjp56y,59844
tgrade18r44epe6ju5pa5vd4rdf8yssqtrpjhzdasp9n9,47049
tgrade1uvnk984yhpw48jfu5srvsrqdt03kkvlc3maf7k,33972
tgrade1q3dpka799kz96mnm56jygcqvqex8zd2252xr67,26500
tgrade1wa7cr30cpyacj7eznhpvv3rdperwhle0jeec49,26003
tgrade18xp9dch3k2uxyrz6mdnqd24vmp2na6u55dxwpc,25306
tgrade1ctr7hk5l2gkh7wh5dyukal3vyh35ryh6hn0pdp,24983
tgrade1ycf7tmnq94wv5kmm8wutxd3gvp5hf8njwk3h54,24000
tgrade1ursv4z57pw8ly2jsgn09dyjha4qrk7aec90q3a,22000
tgrade1akhswynqs07zj5p2k25r6s4ur45qyjnr60x464,20395
tgrade1ej2ex98d6g7kr9j3nrzxm0l0c9c668f0wuv7gl,16801
tgrade1snfk76yqeg9gcsjnk6gxqzhf29xz7pzqjvswfw,15385
tgrade1t5wmu8x093ac6xsvqdm2v95a3ekk7fsreeyx32,15382
tgrade1lgyasyg9dp7lsuh8uq6glsku93kxv9scavw48p,15382
tgrade1ct5jdjxwcs2whefy4c4dpuc0t3vuv7kstclhgd,15382
tgrade14mwhegj74cs90nlgdfmrgjlgd7rpq0yxnms0hk,15382
tgrade17cggfvpcwq0yt347gf6kvy7tcphzdn6ym30c44,15382
